Groups,mpf_type
6,-
6,-
6,MPF_T
6,MPF_T
6,MPF_T
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,MPF_T
6,-
6,-
6,-
6,-
6,-
6,MPF_T
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,MPF_T
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,MPF_T
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
6,-
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_F
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,MPF_T
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,MPF_T
7,-
7,-
7,-
7,MPF_T
7,MPF_T
7,-
7,-
7,MPF_T
7,-
7,-
7,-
7,-
7,MPF_T
7,-
7,-
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,MPF_T
7,MPF_T
7,-
7,MPF_T
7,-
7,-
7,-
7,-
7,-
7,MPF_T
7,-
7,-
7,-
7,MPF_T
7,MPF_T
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,-
7,-
7,-
7,-
7,MPF_T
7,-
7,-
7,-
7,-
7,-
7,MPF_T
7,-
7,MPF_T
7,-
7,-
7,-
7,-
7,MPF_T
7,-
7,-
7,-
7,-
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,MPF_T
7,-
7,MPF_T
7,-
7,-
7,-
7,-
7,-
7,-
7,MPF_T
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,MPF_T
7,MPF_T
7,-
7,-
7,-
7,-
7,-
7,-
7,MPF_T
7,-
7,-
7,MPF_T
7,MPF_T
7,-
7,-
7,MPF_T
7,-
7,-
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,MPF_T
7,MPF_T
7,-
7,MPF_T
7,-
7,-
7,-
7,-
7,MPF_T
7,MPF_T
7,-
7,-
7,MPF_T
7,-
7,-
7,-
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,-
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,-
7,-
7,MPF_T
7,-
7,-
7,MPF_T
7,MPF_T
7,-
7,-
7,-
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,-
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,-
7,-
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,MPF_T
7,MPF_T
7,-
7,MPF_T
7,MPF_T
7,-
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,MPF_T
7,-
7,-
7,-
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,MPF_T
7,-
7,-
7,MPF_T
7,MPF_F
7,MPF_T
7,MPF_T
7,MPF_F
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,-
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,MPF_T
7,MPF_T
7,-
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,-
7,-
7,-
7,-
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,-
7,-
7,-
7,-
7,MPF_T
7,-
7,-
7,-
7,-
7,-
7,MPF_T
7,MPF_T
7,-
7,MPF_T
7,-
7,-
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,MPF_T
7,-
7,MPF_T
7,MPF_T
7,-
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,-
7,MPF_T
7,MPF_T
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,MPF_T
7,MPF_T
7,-
7,MPF_T
7,-
7,-
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,MPF_T
7,MPF_T
7,-
7,-
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,MPF_T
7,-
7,MPF_T
7,-
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,-
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,MPF_T
7,MPF_T
7,-
7,-
7,-
7,-
7,-
7,-
7,MPF_T
7,-
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,MPF_T
7,MPF_T
7,-
7,MPF_T
7,MPF_F
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_F
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,MPF_T
7,MPF_T
7,-
7,MPF_T
7,-
7,MPF_T
7,-
7,-
7,MPF_T
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,MPF_F
7,-
7,-
7,-
7,-
7,MPF_T
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,MPF_T
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,MPF_T
7,-
7,-
7,MPF_F
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,MPF_T
7,MPF_T
7,-
7,-
7,MPF_T
7,-
7,-
7,MPF_T
7,-
7,MPF_T
7,MPF_T
7,MPF_T
7,-
7,-
7,-
7,-
7,-
7,-
7,-
7,MPF_F
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
8,-
9,-
9,-
9,MPF_T
9,MPF_T
9,MPF_T
9,-
9,MPF_F
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,MPF_T
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,MPF_F
9,-
9,MPF_I
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,MPF_I
9,-
9,-
9,MPF_I
9,MPF_I
9,MPF_I
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
9,-
10,MPF_T
10,MPF_F
10,MPF_T
10,MPF_F
10,-
10,-
10,-
10,-
10,MPF_F
10,-
10,-
10,-
10,MPF_F
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,MPF_F
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,MPF_F
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,MPF_F
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,MPF_T
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,-
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,-
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,MPF_F
10,-
10,-
10,-
11,MPF_T
11,MPF_T
11,MPF_T
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,-
11,MPF_T
11,-
11,-
11,-
11,-
11,MPF_T
11,MPF_T
11,MPF_T
11,-
11,-
11,MPF_T
11,MPF_T
11,MPF_T
11,-
11,-
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_F
11,MPF_F
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,-
11,-
11,-
11,MPF_T
11,-
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,-
11,MPF_T
11,-
11,MPF_T
11,-
11,MPF_T
11,-
11,-
11,MPF_T
11,MPF_T
11,-
11,-
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
11,MPF_T
